Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Scan
226.820733427333	-0.139739990234375	7.2052001953125E-07	1
226.850733427257	-0.1400146484375	7.2601318359375E-07	1
226.880733427181	-0.140289306640625	7.0709228515625E-07	1
226.910733427105	-0.14056396484375	7.177734375E-07	1
226.94073342703	-0.140838623046875	7.0892333984375E-07	1
226.970733426954	-0.141143798828125	7.0343017578125E-07	1
227.000733426878	-0.14141845703125	6.89697265625E-07	1
227.030733426803	-0.141693115234375	7.09228515625E-07	1
227.060733426727	-0.1419677734375	6.92138671875E-07	1
227.090733426651	-0.142242431640625	6.927490234375E-07	1
227.120733426575	-0.14251708984375	6.842041015625E-07	1
227.1507334265	-0.142822265625	6.829833984375E-07	1
227.180733426424	-0.143096923828125	6.8603515625E-07	1
227.210733426348	-0.14337158203125	6.7718505859375E-07	1
227.240733426272	-0.143646240234375	6.787109375E-07	1
227.270733426197	-0.1439208984375	6.8023681640625E-07	1
227.300733426121	-0.14422607421875	6.60400390625E-07	1
227.330733426045	-0.144500732421875	6.805419921875E-07	1
227.360733425969	-0.144775390625	6.4300537109375E-07	1
227.390733425894	-0.145050048828125	6.707763671875E-07	1
227.420733425818	-0.14532470703125	6.3385009765625E-07	1
227.450733425742	-0.145599365234375	6.414794921875E-07	1
227.480733425666	-0.1458740234375	6.396484375E-07	1
227.510733425591	-0.14617919921875	6.3568115234375E-07	1
227.540733425515	-0.146453857421875	6.5032958984375E-07	1
227.570733425439	-0.146728515625	6.25E-07	1
227.600733425363	-0.147003173828125	6.2530517578125E-07	1
227.630733425288	-0.14727783203125	6.28662109375E-07	1
227.660733425212	-0.1475830078125	6.1614990234375E-07	1
227.690733425136	-0.147857666015625	6.15234375E-07	1
227.72073342506	-0.14813232421875	6.1676025390625E-07	1
227.750733424985	-0.148406982421875	6.0638427734375E-07	1
227.780733424909	-0.148681640625	6.011962890625E-07	1
227.810733424833	-0.14898681640625	6.0272216796875E-07	1
227.840733424757	-0.149261474609375	6.0089111328125E-07	1
227.870733424682	-0.1495361328125	5.9722900390625E-07	1
227.900733424606	-0.149810791015625	5.7830810546875E-07	1
227.93073342453	-0.15008544921875	5.9112548828125E-07	1
227.960733424454	-0.150360107421875	5.76171875E-07	1
227.990733424379	-0.150665283203125	6.0638427734375E-07	1
228.020733424303	-0.15093994140625	5.7861328125E-07	1
228.050733424227	-0.151214599609375	5.859375E-07	1
228.080733424152	-0.1514892578125	5.743408203125E-07	1
228.110733424076	-0.151763916015625	5.57861328125E-07	1
228.140733424	-0.15203857421875	5.548095703125E-07	1
228.170733423924	-0.15234375	5.50537109375E-07	1
228.200733423849	-0.152618408203125	5.4779052734375E-07	1
228.230733423773	-0.15289306640625	5.6304931640625E-07	1
228.260733423697	-0.153167724609375	5.389404296875E-07	1
228.290733423621	-0.153472900390625	5.2764892578125E-07	1
228.320733423546	-0.15374755859375	5.3436279296875E-07	1
228.35073342347	-0.154022216796875	5.462646484375E-07	1
228.380733423394	-0.154296875	5.4534912109375E-07	1
228.410733423318	-0.154571533203125	5.2459716796875E-07	1
228.440733423243	-0.15484619140625	5.206298828125E-07	1
228.470733423167	-0.155120849609375	5.1910400390625E-07	1
228.500733423091	-0.155426025390625	5.279541015625E-07	1
228.530733423015	-0.15570068359375	5.26123046875E-07	1
228.56073342294	-0.155975341796875	5.3070068359375E-07	1
228.590733422864	-0.15625	5.1055908203125E-07	1
228.620733422788	-0.156524658203125	5.1116943359375E-07	1
228.650733422712	-0.15679931640625	5.1513671875E-07	1
228.680733422637	-0.1571044921875	5.010986328125E-07	1
228.710733422561	-0.157379150390625	5.059814453125E-07	1
228.740733422485	-0.15765380859375	4.9530029296875E-07	1
228.770733422409	-0.157928466796875	4.7943115234375E-07	1
228.800733422334	-0.158203125	4.931640625E-07	1
228.830733422258	-0.15850830078125	5.023193359375E-07	1
228.860733422182	-0.158782958984375	4.9591064453125E-07	1
228.890733422106	-0.1590576171875	4.69970703125E-07	1
228.920733422031	-0.159332275390625	4.742431640625E-07	1
228.950733421955	-0.15960693359375	4.6722412109375E-07	1
228.980733421879	-0.159881591796875	4.8797607421875E-07	1
229.010733421803	-0.160186767578125	4.8248291015625E-07	1
229.040733421728	-0.16046142578125	4.571533203125E-07	1
229.070733421652	-0.160736083984375	4.82177734375E-07	1
229.100733421576	-0.1610107421875	4.6295166015625E-07	1
229.130733421501	-0.161285400390625	4.5623779296875E-07	1
229.160733421425	-0.16156005859375	4.4036865234375E-07	1
229.190733421349	-0.161865234375	4.3914794921875E-07	1
229.220733421273	-0.162139892578125	4.50439453125E-07	1
