E / V,j / uA cm-2
0.0981,29.1569
0.0985,28.725
0.0987,29.1353
0.099,29.1569
0.0993,28.8329
0.0996,29.3297
0.0999,29.1029
0.1003,28.9949
0.1005,29.4809
0.1009,29.1029
0.1011,29.2109
0.1014,29.5349
0.1018,29.0813
0.102,29.3945
0.1023,29.5241
0.1027,29.1461
0.1029,29.6213
0.1033,29.5133
0.1036,29.2649
0.1038,29.7616
0.1041,29.4593
0.1045,29.4593
0.1048,29.8804
0.1051,29.4377
0.1054,29.6429
0.1056,29.8696
0.106,29.4485
0.1063,29.8588
0.1065,29.8588
0.1068,29.5133
0.1071,30.01
0.1074,29.7941
0.1077,29.6645
0.108,30.1396
0.1084,29.7401
0.1086,29.8481
0.1089,30.1828
0.1093,29.7508
0.1095,30.0748
0.1098,30.2044
0.1102,29.8048
0.1104,30.2584
0.1107,30.1504
0.1111,29.9128
0.1113,30.3988
0.1117,30.0856
0.112,30.0748
0.1122,30.496
0.1126,30.0856
0.1128,30.3124
0.1131,30.5284
0.1135,30.0748
0.1138,30.4636
0.114,30.4744
0.1143,30.172
0.1146,30.6795
0.1149,30.4636
0.1153,30.3232
0.1155,30.7875
0.1158,30.388
0.1161,30.5176
0.1164,30.8631
0.1168,30.4096
0.117,30.7228
0.1173,30.8523
0.1177,30.4528
0.1179,30.9279
0.1182,30.8091
0.1186,30.5716
0.1188,31.0791
0.1192,30.766
0.1195,30.766
0.1197,31.1979
0.12,30.7552
0.1204,30.9711
0.1206,31.2195
0.121,30.7875
0.1212,31.2087
0.1215,31.2087
0.1218,30.8631
0.1221,31.3707
0.1225,31.1655
0.1228,31.0467
0.123,31.5327
0.1234,31.1547
0.1236,31.2843
0.124,31.6191
0.1243,31.1655
0.1246,31.4787
0.1248,31.6082
0.1252,31.1871
0.1254,31.6622
0.1258,31.5759
0.1261,31.3599
0.1263,31.889
0.1267,31.5759
0.127,31.5543
0.1272,31.9754
0.1276,31.5435
0.1279,31.781
0.1282,32.0294
0.1285,31.5867
0.1288,31.997
0.129,32.0186
0.1294,31.7054
0.1297,32.213
0.13,31.9754
0.1303,31.835
0.1305,32.321
0.1308,31.9538
0.1312,32.0726
0.1315,32.4074
0.1318,31.9214
0.1321,32.2238
0.1323,32.321
0.1326,31.9214
0.133,32.3858
0.1333,32.267
0.1336,32.0294
0.1338,32.5262
0.1341,32.2022
0.1345,32.1914
0.1348,32.6126
0.1351,32.159
0.1354,32.3534
0.1356,32.5586
0.136,32.0942
0.1363,32.483
0.1366,32.4722
0.1369,32.1158
0.1371,32.5909
0.1375,32.3426
0.1378,32.2022
0.138,32.6557
0.1384,32.2346
0.1387,32.3102
0.1389,32.6234
0.1393,32.1482
0.1395,32.4506
0.1398,32.537
0.1402,32.0834
0.1405,32.5154
0.1408,32.3534
0.1411,32.105
0.1413,32.5801
0.1417,32.2022
0.142,32.1482
0.1422,32.5262
0.1426,32.051
0.1429,32.2562
0.1431,32.4506
0.1435,31.9646
0.1438,32.321
0.1441,32.2886
0.1444,31.9214
0.1446,32.3966
0.145,32.1158
0.1453,31.9322
0.1455,32.3642
0.1459,31.9538
0.1461,32.0402
0.1464,32.3426
0.1468,31.835
0.1471,32.1158
0.1473,32.1806
0.1477,31.7487
0.1479,32.2022
0.1482,32.0618
0.1486,31.8027
0.1488,32.2778
0.1492,31.9214
0.1495,31.8782
0.1497,32.2454
0.1501,31.7487
0.1504,31.9322
0.1507,32.1266
0.151,31.6731
0.1513,32.0726
0.1516,32.051
0.1519,31.7054
0.1522,32.1806
0.1525,31.8998
0.1528,31.7487
0.1531,32.1806
0.1534,31.7594
0.1537,31.8458
0.154,32.159
0.1543,31.6947
0.1546,32.0078
0.1548,32.0834
0.1552,31.6515
0.1555,32.0942
0.1558,31.943
0.1561,31.6839
0.1563,32.1698
0.1567,31.8134
0.157,31.7918
0.1573,32.159
0.1576,31.6731
0.1579,31.8674
0.1582,32.0618
0.1585,31.5975
0.1588,31.9862
0.1591,31.9754
0.1594,31.6299
0.1597,32.1266
0.16,31.889
0.1603,31.727
0.1606,32.159
0.1609,31.7162
0.1612,31.8027
0.1615,32.105
0.1618,31.6299
0.1621,31.943
0.1623,32.0402
0.1627,31.6407
0.163,32.0942
0.1633,31.9322
0.1636,31.6622
0.1638,32.105
0.1642,31.7379
0.1645,31.7162
0.1648,32.105
0.1651,31.6299
0.1654,31.8458
0.1657,32.051
0.166,31.5975
0.1663,31.997
0.1666,31.9538
0.1669,31.5975
0.1672,32.0618
0.1675,31.8027
0.1678,31.6622
0.1681,32.1158
0.1684,31.7054
0.1687,31.7918
0.169,32.0618
0.1693,31.5759
0.1695,31.889
0.1699,31.9862
0.1702,31.5867
0.1705,32.051
0.1708,31.889
0.1711,31.6299
0.1713,32.0942
0.1717,31.727
0.172,31.6839
0.1723,32.051
0.1726,31.5867
0.1729,31.8242
0.1731,32.0402
0.1735,31.5867
0.1738,31.9538
0.1741,31.8998
0.1744,31.5543
0.1746,32.051
0.175,31.8134
0.1753,31.6839
0.1756,32.1266
0.1759,31.7054
0.1762,31.8134
0.1765,32.105
0.1768,31.6191
0.1771,31.9106
0.1774,31.9862
0.1777,31.5867
0.178,32.051
0.1783,31.8998
0.1786,31.6515
0.1788,32.105
0.1792,31.7487
0.1795,31.7487
0.1798,32.1374
0.1801,31.6622
0.1804,31.8567
0.1807,32.0402
0.181,31.5867
0.1813,31.9862
0.1816,31.9754
0.1819,31.6407
0.1821,32.1158
0.1825,31.835
0.1828,31.6947
0.1831,32.1266
0.1834,31.7162
0.1837,31.8242
0.1839,32.1266
0.1843,31.6515
0.1846,31.9754
0.1849,32.051
0.1852,31.6191
0.1855,32.0618
0.1858,31.889
0.1861,31.6515
0.1864,32.1374
0.1867,31.7918
0.187,31.781
0.1873,32.159
0.1876,31.6731
0.1879,31.8782
0.1882,32.0726
0.1885,31.6407
0.1888,32.051
0.1891,32.0294
0.1894,31.6839
0.1897,32.159
0.19,31.8782
0.1903,31.727
0.1906,32.1374
0.1909,31.7054
0.1912,31.835
0.1915,32.159
0.1918,31.7054
0.1921,32.0402
0.1924,32.105
0.1927,31.6839
0.193,32.1266
0.1933,31.9538
0.1936,31.6947
0.1939,32.159
0.1942,31.7918
0.1945,31.781
0.1948,32.1806
0.1951,31.7379
0.1954,31.9646
0.1957,32.1482
0.196,31.6731
0.1963,32.0726
0.1966,32.0294
0.1969,31.6947
0.1972,32.159
0.1975,31.8782
0.1978,31.7379
0.1981,32.1806
0.1984,31.7702
0.1987,31.889
0.199,32.1914
0.1993,31.7162
0.1996,32.0402
0.1999,32.105
0.2002,31.6839
0.2005,32.1266
0.2008,31.9538
0.2011,31.7162
0.2013,32.1806
0.2017,31.835
0.202,31.835
0.2023,32.213
0.2026,31.7487
0.2029,31.9646
0.2031,32.159
0.2035,31.6947
0.2038,32.105
0.2041,32.0618
0.2044,31.727
0.2047,32.2022
0.205,31.9214
0.2053,31.781
0.2056,32.213
0.2059,31.7918
0.2062,31.8998
0.2065,32.1806
0.2068,31.7162
0.2071,32.0294
0.2074,32.0834
0.2077,31.6622
0.208,32.1158
0.2083,31.9538
0.2086,31.7162
0.2089,32.1914
0.2092,31.8242
0.2095,31.8242
0.2098,32.2022
0.2101,31.7379
0.2104,31.9538
0.2107,32.1374
0.211,31.6839
0.2113,32.0834
0.2116,32.0186
0.2119,31.6839
0.2121,32.159
0.2125,31.8782
0.2128,31.7594
0.2131,32.213
0.2134,31.7918
0.2137,31.889
0.214,32.159
0.2143,31.6622
0.2146,31.9862
0.2149,32.0618
0.2152,31.6622
0.2155,32.1158
0.2158,31.9214
0.2161,31.6839
0.2164,32.1482
0.2167,31.8027
0.217,31.8134
0.2173,32.1806
0.2176,31.7054
0.2179,31.9106
0.2182,32.0618
0.2185,31.6191
0.2188,32.0294
0.2191,31.9754
0.2194,31.6515
0.2197,32.1374
0.22,31.8674
0.2203,31.7379
0.2206,32.159
0.2209,31.7054
0.2212,31.8027
0.2215,32.0834
0.2218,31.6299
0.2221,31.9538
0.2224,32.0186
0.2227,31.6191
0.223,32.0834
0.2233,31.9106
0.2236,31.6839
0.2239,32.1374
0.2242,31.7487
0.2245,31.7162
0.2248,32.0726
0.2251,31.5867
0.2254,31.8242
0.2257,31.997
0.226,31.5435
0.2263,31.943
0.2266,31.889
0.2269,31.5543
0.2272,32.0294
0.2275,31.7379
0.2278,31.6299
0.2281,32.0618
0.2284,31.6191
0.2287,31.7379
0.229,31.997
0.2293,31.5003
0.2296,31.8242
0.2299,31.889
0.2302,31.5003
0.2305,31.943
0.2308,31.7594
0.2311,31.5327
0.2314,31.997
0.2317,31.6191
0.232,31.6082
0.2323,31.943
0.2326,31.4571
0.2329,31.6947
0.2332,31.8674
0.2335,31.4355
0.2338,31.8458
0.2341,31.7702
0.2344,31.4139
0.2347,31.8782
0.235,31.5867
0.2353,31.4787
0.2356,31.9106
0.2359,31.4679
0.2362,31.5975
0.2365,31.8674
0.2368,31.3923
0.2371,31.7054
0.2374,31.727
0.2377,31.3059
0.238,31.7594
0.2383,31.5867
0.2386,31.3707
0.2389,31.8242
0.2392,31.4355
0.2395,31.4355
0.2398,31.8027
0.2401,31.3383
0.2404,31.5651
0.2407,31.7054
0.241,31.2303
0.2413,31.6299
0.2416,31.5651
0.2419,31.2519
0.2422,31.727
0.2425,31.4355
0.2428,31.3059
0.2431,31.7162
0.2434,31.2735
0.2437,31.3923
0.244,31.6299
0.2443,31.1439
0.2446,31.4679
0.2449,31.5219
0.2452,31.1655
0.2455,31.6407
0.2458,31.4463
0.2461,31.1979
0.2464,31.6191
0.2467,31.2087
0.247,31.2195
0.2473,31.5759
0.2476,31.1007
0.2479,31.3167
0.2482,31.4787
0.2485,31.0467
0.2488,31.4571
0.2491,31.3707
0.2494,31.0575
0.2497,31.5219
0.25,31.2087
0.2503,31.0899
0.2506,31.5003
0.2509,31.0359
0.2512,31.1655
0.2515,31.4247
0.2518,30.9495
0.2521,31.2843
0.2524,31.3167
0.2527,30.9063
0.253,31.3491
0.2533,31.1655
0.2536,30.9711
0.2539,31.4355
0.2542,31.0467
0.2545,31.0251
0.2548,31.3383
0.2551,30.8631
0.2554,31.1223
0.2557,31.2843
0.256,30.8415
0.2563,31.2519
0.2566,31.1655
0.2569,30.8523
0.2572,31.3059
0.2575,30.9819
0.2578,30.8523
0.2581,31.2627
0.2584,30.82
0.2587,30.9603
0.259,31.2303
0.2593,30.766
0.2596,31.1007
0.2599,31.1331
0.2602,30.7443
0.2605,31.1979
0.2608,30.9819
0.2611,30.7552
0.2614,31.1763
0.2617,30.7768
0.262,30.8091
0.2623,31.1871
0.2626,30.7228
0.2629,30.9603
0.2632,31.1115
0.2635,30.6795
0.2638,31.0791
0.2641,30.9819
0.2644,30.6472
0.2647,31.1007
0.265,30.7768
0.2653,30.6904
0.2656,31.1223
0.2659,30.6904
0.2662,30.8308
0.2665,31.0899
0.2668,30.6364
0.2671,30.9819
0.2674,31.0251
0.2677,30.6255
0.268,31.0683
0.2683,30.8631
0.2686,30.6472
0.2689,31.0899
0.2692,30.7012
0.2695,30.7335
0.2698,31.0791
0.2701,30.6255
0.2704,30.874
0.2707,31.0359
0.271,30.5824
0.2713,30.9927
0.2716,30.9063
0.2719,30.6255
0.2722,31.1331
0.2725,30.8523
0.2728,30.766
0.2731,31.1763
0.2734,30.7335
0.2737,30.8847
0.274,31.1439
0.2743,30.6795
0.2746,31.0251
0.2749,31.0575
0.2752,30.658
0.2755,31.1223
0.2758,30.9279
0.2761,30.7335
0.2764,31.1979
0.2767,30.8415
0.277,30.8955
0.2773,31.2843
0.2776,30.8308
0.2779,31.0899
