t,E,I
13.41,-0.046880983,1.3819712e-08
13.42,-0.046406172,2.2443905e-08
13.43,-0.045834802,3.3146339e-08
13.44,-0.045392178,4.3659234e-08
13.45,-0.044885181,5.2443745e-08
13.46,-0.044426464,5.9094859e-08
13.47,-0.043919407,6.4025599e-08
13.48,-0.043404363,6.7632122e-08
13.49,-0.0428169,6.9391341e-08
13.5,-0.042486928,6.7742178e-08
13.51,-0.041875325,6.131507e-08
13.52,-0.041432701,5.0693981e-08
13.53,-0.040893517,3.8936776e-08
13.54,-0.040442847,3.0069284e-08
13.55,-0.039855324,2.6741619e-08
13.56,-0.039485179,2.8921846e-08
13.57,-0.038970076,3.4346691e-08
13.58,-0.038422845,3.9989263e-08
13.59,-0.037843429,4.3443556e-08
13.6,-0.037505411,4.3701565e-08
13.61,-0.036901854,4.132923e-08
13.62,-0.036354624,3.8100719e-08
13.63,-0.035984419,3.6127389e-08
13.64,-0.035405003,3.6805798e-08
13.65,-0.034865759,4.0214978e-08
13.66,-0.034415089,4.5359553e-08
13.67,-0.033932231,5.095297e-08
13.68,-0.033417188,5.6033741e-08
13.69,-0.032950424,6.009622e-08
13.7,-0.03241124,6.3027201e-08
13.71,-0.031968616,6.5086965e-08
13.72,-0.031308733,6.6688706e-08
13.73,-0.030801678,6.7842166e-08
13.74,-0.030302728,6.7808834e-08
13.75,-0.02986815,6.5577744e-08
13.76,-0.029353106,6.0933395e-08
13.77,-0.028910482,5.5242435e-08
13.78,-0.028387392,5.1234757e-08
13.79,-0.027928675,5.1602605e-08
13.8,-0.027421677,5.7059776e-08
13.81,-0.026906634,6.5400627e-08
13.82,-0.02641573,7.2820157e-08
13.83,-0.025908733,7.6721207e-08
13.84,-0.025313163,7.7484529e-08
13.85,-0.024838353,7.7554446e-08
13.86,-0.024307216,7.8851379e-08
13.87,-0.023888731,8.0979568e-08
13.88,-0.023454154,8.1666293e-08
13.89,-0.02291497,7.8774136e-08
13.9,-0.02244016,7.2053865e-08
13.91,-0.021941209,6.3289292e-08
13.92,-0.021426165,5.4996114e-08
13.93,-0.020878935,4.9012499e-08
13.94,-0.020363832,4.6077467e-08
13.95,-0.019848788,4.6182645e-08
13.96,-0.019365931,4.8748422e-08
13.97,-0.01886698,5.2436469e-08
13.98,-0.018400216,5.5435031e-08
13.99,-0.017836893,5.6626941e-08
14,-0.017442549,5.6622525e-08
14.01,-0.016822899,5.7331501e-08
14.02,-0.016404415,6.0258891e-08
14.03,-0.015921557,6.5208432e-08
14.04,-0.015374267,7.0667554e-08
14.05,-0.014875317,7.5320195e-08
14.06,-0.014360273,7.8998788e-08
14.07,-0.013933742,8.2118774e-08
14.08,-0.013394559,8.4396326e-08
14.09,-0.012927795,8.4606683e-08
14.1,-0.012348378,8.2134292e-08
